"Ticker","Name","Volume","Prev_Close","Open","Close","Change_pct","Trade_Date"
"ABJC","SERVAIR ABIDJAN  COTE D'IVOIRE",948,3400,3315,3400,2.87,2026-04-23
"BICB","BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN",2423,5110,5175,5150,0.78,2026-04-23
"BICC","BICI COTE D'IVOIRE",133,23755,23750,23755,0.21,2026-04-23
"BNBC","BERNABE COTE D'IVOIRE",1291,1600,1630,1600,-1.84,2026-04-23
"BOAB","BANK OF AFRICA BENIN",6935,8105,8250,8130,-0.85,2026-04-23
"BOABF","BANK OF AFRICA BURKINA FASO",12474,5415,5420,5400,-0.37,2026-04-23
"BOAC","BANK OF AFRICA COTE D'IVOIRE",13975,8500,8500,8500,0,2026-04-23
"BOAM","BANK OF AFRICA MALI",2774,4675,4700,4685,0.21,2026-04-23
"BOAN","BANK OF AFRICA NIGER",16818,3695,3545,3760,7.43,2026-04-23
"BOAS","BANK OF AFRICA SENEGAL",3346,6885,6850,6800,0.97,2026-04-23
"CABC","SICABLE COTE D'IVOIRE",2071,3600,3500,3600,7.46,2026-04-23
"CBIBF","CORIS BANK INTERNATIONAL BURKINA FASO",1037,16495,15680,16490,5.17,2026-04-23
"CFAC","CFAO MOTORS COTE D'IVOIRE",3364,1525,1600,1550,-3.12,2026-04-23
"CIEC","CIE COTE D'IVOIRE",1955,3165,3100,3165,2.1,2026-04-23
"ECOC","ECOBANK COTE D'IVOIRE",2399,16300,16200,16000,0,2026-04-23
"ETIT","Ecobank Transnational Incorporated TOGO",1070454,30,30,30,0,2026-04-23
"FTSC","FILTISAC COTE D'IVOIRE",1568,2270,2270,2265,2.03,2026-04-23
"LNBB","LOTERIE NATIONALE DU BENIN",362,3860,3850,3935,1.94,2026-04-23
"NEIC","NEI-CEDA COTE D'IVOIRE",125597,1465,1395,1470,7.3,2026-04-23
"NSBC","NSIA BANQUE COTE D'IVOIRE",760,13900,13900,13900,0,2026-04-23
"NTLC","NESTLE COTE D'IVOIRE",293,12400,12400,12400,0,2026-04-23
"ONTBF","ONATEL BURKINA FASO",4347,2720,2720,2720,0,2026-04-23
"ORAC","ORANGE COTE D'IVOIRE",1095,15000,15000,14900,-0.67,2026-04-23
"ORGT","ORAGROUP TOGO",7107,3200,3215,3250,1.4,2026-04-23
"PALC","PALM COTE D'IVOIRE",658,7990,8060,7990,-0.87,2026-04-23
"PRSC","TRACTAFRIC MOTORS COTE D'IVOIRE",519,4850,4850,4800,-1.94,2026-04-23
"SAFC","SAFCA COTE D'IVOIRE",4890,5550,5550,5505,-4.26,2026-04-23
"SCRC","SUCRIVOIRE COTE D'IVOIRE",20590,2035,2030,2000,-1.72,2026-04-23
"SDCC","SODE COTE D'IVOIRE",163,7300,7400,7300,-1.35,2026-04-23
"SDSC","AFRICA GLOBAL LOGISTICS COTE D'IVOIRE",19593,1870,1825,1870,3.31,2026-04-23
"SEMC","EVIOSYS PACKAGING SIEM COTE D'IVOIRE",8138,1590,1700,1585,-4.8,2026-04-23
"SGBC","SOCIETE GENERALE COTE D'IVOIRE",7711,34980,35010,34980,-0.06,2026-04-23
"SHEC","VIVO ENERGY COTE D'IVOIRE",2330,1940,1945,1940,-0.26,2026-04-23
"SIBC","SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE",8080,6900,6850,6805,-1.38,2026-04-23
"SICC","SICOR COTE D'IVOIRE",64,3985,4000,3985,-7.22,2026-04-23
"SIVC","ERIUM COTE D’IVOIRE",2527,2760,2700,2760,2.22,2026-04-23
"SLBC","SOLIBRA COTE D'IVOIRE",461,39455,38000,39455,3.83,2026-04-23
"SMBC","SMB COTE D'IVOIRE",420,11535,11535,11535,0,2026-04-23
"SNTS","SONATEL SENEGAL",4421,28500,29000,28500,0,2026-04-23
"SOGC","SOGB COTE D'IVOIRE",29325,7600,7400,7650,-0.65,2026-04-23
"SPHC","SAPH COTE D'IVOIRE",797,7255,7385,7380,0.34,2026-04-23
"STAC","SETAO COTE D'IVOIRE",6467,3210,2995,3155,5.52,2026-04-23
"STBC","SITAB COTE D'IVOIRE",3299,20900,20900,20900,0,2026-04-23
"TTLC","TOTALENERGIES MARKETING COTE D'IVOIRE",2347,2650,2650,2700,1.89,2026-04-23
"TTLS","TOTALENERGIES MARKETING SENEGAL",537,3195,3000,3195,6.32,2026-04-23
"UNLC","UNILEVER COTE D'IVOIRE",3,55500,55600,55500,0,2026-04-23
"UNXC","UNIWAX COTE D'IVOIRE",11469,1930,1895,1940,-0.51,2026-04-23
